PROD_CODE_ID,PGM_ID,MAT_APPR_CODE_FINAL_DATE,MAT_APPR_CODE_FINAL_BY,MAT_APPR_CODE_FINAL_CMNTS,PROP_NAME_MAT_CODE,PROP_NAME_MAT_CODE_DATE,PROP_NAME_MAT_CODE_BY,PROP_NAME_MAT_CODE_CMNTS,CME_APPR_MAT_NAME,CME_APPR_DATE,CME_APPR_BY,CME_APPR_CMNTS,SPEC_DRAFT_POSTED_DATE,SPEC_DRAFT_POSTED_BY,SPEC_DRAFT_POSTED_CMNTS,SPEC_CHNG_CNTRL_DATE,SPEC_CHNG_CNTRL_BY,SPEC_CHNG_CTRL_CMNTS,PROD_CODE_STATUS,PROD_CODE_CURR_STEP_STATUS,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE
6321,62703,2018-12-12,8300.0,,SF01EU,2018-12-12,8300.0,,SF01EU,2018-12-12,7580.0,per Armin,2018-12-12,8300.0,,2018-12-12,8300.0,,S,C,8300,2018-12-12 08:50:22,8300.0,2018-12-12 09:07:47
6341,15055,2018-12-19,7760.0,,GERMANIC,2018-12-19,522.0,,GERMANIC,2018-12-19,522.0,,2018-12-19,7760.0,,,,,S,C,7760,2018-12-17 10:17:31,7760.0,2018-12-19 05:07:48
6481,46606,2019-02-27,77.0,,WBINBL16,2019-01-17,77.0,,WBINBL16,2019-01-17,7580.0,per Ronda Hinterlong,2019-02-27,77.0,,,,,S,C,77,2019-01-17 10:08:12,77.0,2019-02-27 12:48:31
6641,58399,2019-05-03,7580.0,,WBINWH17,2019-05-03,459.0,,WBINWH17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:23:16,459.0,2019-05-07 02:10:31
6642,58400,2019-05-03,7580.0,,WBINGY17,2019-05-03,459.0,,WBINGY17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:26:02,459.0,2019-05-07 02:13:14
6643,58401,2019-05-03,7580.0,,WBINRE18,2019-05-03,459.0,,WBINRE18,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:27:24,459.0,2019-05-07 02:36:57
6644,58402,2019-05-03,7580.0,,WBINGR17,2019-05-03,459.0,,WBINGR17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:28:43,459.0,2019-05-07 02:38:30
6645,58403,2019-05-03,7580.0,,WBINBL17,2019-05-03,459.0,,WBINBL17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:29:43,459.0,2019-05-07 02:39:47
6646,58405,2019-05-03,7580.0,,WBINYE17,2019-05-03,459.0,,WBINYE17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:30:52,459.0,2019-05-07 02:42:35
6647,58408,2019-05-03,7580.0,,WBINBR17,2019-05-03,459.0,,WBINBR17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:31:56,459.0,2019-05-07 02:44:24
6648,58409,2019-05-03,7580.0,,WBINOR17,2019-05-03,459.0,,WBINOR17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:32:53,459.0,2019-05-07 02:45:41
6649,58410,2019-05-03,7580.0,,WBINPU17,2019-05-03,459.0,,WBINPU17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:33:59,459.0,2019-05-07 02:51:57
6650,58411,2019-05-03,7580.0,,WBINPI17,2019-05-03,459.0,,WBINPI17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:34:56,459.0,2019-05-07 02:53:25
6651,58406,2019-05-03,7580.0,,WBINLI17,2019-05-03,459.0,,WBINLI17,2019-05-07,459.0,,2019-05-07,459.0,,,,,S,C,459,2019-05-03 04:36:02,459.0,2019-05-07 02:54:43
6781,25102,2019-07-10,1220.0,,TAONIC,2019-07-10,1220.0,Code approved in 2018,TAONIC,2019-07-16,7580.0,per Manuela,2019-07-22,1220.0,"draft Taonic spec sent via SIS to Allnex July9, 2019",,,,S,C,1220,2019-07-10 11:12:27,1220.0,2019-07-22 05:09:53
6901,50433,2019-10-24,4860.0,,JPA6DR,2019-10-24,4860.0,This code uses T802 type 2100 dtex N66 yarn which uses Z08J GY code,JPA6DR,2019-10-25,5520.0,This code uses T802 type 2100 dtex N66 yarn which uses Z08J GY code,2019-10-24,4860.0,,2019-10-24,4860.0,,S,C,4860,2019-10-24 12:56:20,5520.0,2019-10-25 02:39:13
6941,70588,2019-12-11,7580.0,,PLITVIC,2019-12-11,459.0,,PLITVIC,2019-12-11,7580.0,,2019-12-11,459.0,,,,,S,C,459,2019-12-11 09:17:53,459.0,2019-12-11 09:43:23
7061,36824,2020-01-23,7580.0,,DRAKULIC,2020-01-22,77.0,,DRAKULIC,2020-01-23,7580.0,MR Attached,2020-01-23,77.0,Spec in SIS,,,,S,C,77,2020-01-22 14:00:28,77.0,2020-02-05 14:51:11
7381,64993,2020-09-16,8300.0,,N06TC28CX/B,2020-09-16,8300.0,,TC28CX,2020-09-16,1780.0,,2020-09-16,8300.0,,2020-09-16,8300.0,,S,C,8300,2020-09-16 07:57:13,8300.0,2020-09-16 09:32:32
7561,66533,2020-12-10,4860.0,,NA28DR,2020-12-10,4860.0,,NA28DR,2020-12-10,4860.0,,2020-12-10,4860.0,,2020-12-10,4860.0,,S,C,4860,2020-12-10 18:59:40,4860.0,2020-12-10 19:00:14
7641,106649,2021-01-22,7580.0,per Martter,REINIC,2021-01-22,580.0,,REINIC,2021-01-22,7580.0,per Martter,2021-03-30,580.0,Spec is in posted/signed in SIS.,,,,S,C,580,2021-01-22 14:25:37,580.0,2021-03-30 14:36:10
7642,106652,2021-01-22,7580.0,per Martter,REBOLIC,2021-01-22,580.0,,REBOLIC,2021-01-22,7580.0,per Martter,2021-03-30,580.0,Spec is posted/signed in SIS.,,,,S,C,580,2021-01-22 14:26:53,580.0,2021-03-30 14:37:45
7821,51621,2021-06-14,34.0,,NG30ZO,2021-06-14,34.0,,NG30ZO,2021-06-14,34.0,,2021-06-14,34.0,,2021-06-14,34.0,,S,C,34,2021-06-14 07:45:57,34.0,2021-06-14 07:46:56
7861,105131,2021-08-05,7580.0,,SLFN1035,2021-08-04,580.0,,SLFN1035,2021-08-05,7580.0,,2021-08-06,580.0,Posted in SIS,,,,S,C,580,2021-08-04 09:52:51,580.0,2021-08-06 07:59:23
7881,76305,2021-09-02,10640.0,,NPA8SF,2021-09-02,10640.0,,NPA8SF,2021-09-13,9040.0,,2021-09-02,10640.0,,2021-09-13,10640.0,,S,C,10640,2021-09-02 14:40:26,10640.0,2021-09-13 13:23:22
8061,84768,2021-11-25,1780.0,,TU01CU,2021-11-25,1780.0,,TU01CU,2021-11-25,1780.0,,2021-11-25,1780.0,,2021-11-25,1780.0,Spec in SIS,S,C,1780,2021-11-25 04:40:23,1780.0,2021-11-25 04:40:52
8101,53307,2022-01-28,11640.0,MR for ML-3100 is authorized.,AFLONIC,2022-01-28,11640.0,,AFLONIC,2022-01-31,1780.0,,2022-01-28,11640.0,Drafted specification is sent to supplier.,,,,S,C,11640,2022-01-28 11:13:56,11640.0,2022-03-01 02:37:48
8321,40959,2022-05-17,1220.0,,GRISARIC,2022-05-17,1220.0,,GRISARIC,2022-05-17,1780.0,,2022-05-17,1220.0,reposted new update in SIS for sign-off,,,,S,C,1220,2022-05-17 11:35:35,1780.0,2022-05-17 11:42:15
3682,17441,2013-09-17,459.0,,WBINRE10,2013-09-16,459.0,,WBINRE10,2013-09-16,28.0,,2013-09-17,459.0,,,,,S,C,459,2013-09-16 09:38:48,459.0,2014-02-14 04:19:36
4081,14953,2014-05-30,4860.0,,CL,2014-05-27,4860.0,,CL,2014-05-30,780.0,,2014-05-30,4860.0,,2014-05-30,4860.0,,S,C,4860,2014-05-27 13:27:08,4860.0,2014-05-30 09:00:47
4221,21489,2014-10-10,5080.0,,THRACIC,2014-10-06,5080.0,,THRACIC,2014-10-07,28.0,,2014-10-06,5080.0,,,,,S,C,5080,2014-10-06 10:05:54,5080.0,2014-10-10 05:34:46
4222,21487,2014-10-08,5080.0,,SOUFLIC,2014-10-06,5080.0,,SOUFLIC,2014-10-07,28.0,,2014-10-06,5080.0,,,,,S,C,5080,2014-10-06 10:07:44,5080.0,2014-11-07 08:16:25
4481,19786,2015-02-02,580.0,,BUD1224,2015-01-26,580.0,,BUD1224,2015-01-27,28.0,,2015-02-02,580.0,,,,,S,C,580,2015-01-26 10:49:16,580.0,2015-02-02 09:45:40
4482,23244,2015-01-27,28.0,,BUD1222,2015-01-26,580.0,,BUD1222,2015-01-27,28.0,,2015-02-02,580.0,,,,,S,C,580,2015-01-26 10:53:47,580.0,2015-02-02 09:40:58
4621,24660,2015-04-14,459.0,,FRIDERIC,2015-04-09,459.0,,FRIDERIC,2015-04-09,28.0,,2015-04-14,459.0,,,,,S,C,459,2015-04-09 02:54:28,459.0,2015-04-15 04:53:04
4881,18343,2015-11-19,5020.0,,FELIXIC,2015-11-19,5020.0,,FELIXIC,2015-11-19,28.0,,2015-11-19,5020.0,,,,,S,C,5020,2015-11-19 09:43:23,5020.0,2015-11-19 10:43:37
4922,30083,2016-01-12,459.0,,WBINBR07,2016-01-12,459.0,,WBINBR07,2016-01-12,7040.0,,2016-01-12,459.0,,,,,S,C,459,2016-01-12 04:25:23,459.0,2016-01-12 10:31:53
5001,20049,2016-02-10,5680.0,,RD30SC,2016-02-10,5680.0,,RD30SC,2016-02-10,780.0,,2016-02-10,5680.0,,2016-02-10,5680.0,,S,C,5680,2016-02-10 03:49:01,5680.0,2016-02-10 11:03:22
5061,34933,2016-03-03,459.0,,BORUSSIC,2016-03-03,459.0,,BORUSSIC,2016-03-03,28.0,,2016-03-03,459.0,,,,,S,C,459,2016-03-03 04:42:26,459.0,2016-03-16 07:40:59
5501,16248,2017-01-12,28.0,,CULKIC,2017-01-12,28.0,,CULKIC,2017-01-12,28.0,,2017-01-12,28.0,,,,,S,C,28,2017-01-12 13:53:50,28.0,2017-01-12 13:53:57
5581,14625,2017-03-21,1060.0,,LF25MF,2017-03-21,1060.0,,LF25MF,2017-03-21,6340.0,,2017-03-21,1060.0,,2017-03-21,1060.0,,S,C,1060,2017-03-21 10:51:34,1060.0,2017-03-21 11:41:47
5861,27602,2018-02-15,6701.0,,SLFXP300,2018-02-15,6701.0,,SLFXP300,2018-02-15,28.0,,2018-02-15,6701.0,,,,,S,C,6701,2018-02-15 03:39:40,6701.0,2018-02-15 07:55:36
6061,44443,2018-10-18,7580.0,,WBINGY15,2018-10-18,459.0,,WBINGY15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:03:00,459.0,2018-10-19 02:10:33
6062,47553,2018-10-18,7580.0,,WBINBL15,2018-10-18,459.0,,WBINBL15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:06:22,459.0,2018-10-19 02:25:26
6063,47554,2018-10-18,7580.0,,WBINBR15,2018-10-18,459.0,,WBINBR15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:08:27,459.0,2018-10-19 02:29:28
6064,47555,2018-10-19,459.0,,WBINGB15,2018-10-18,459.0,,WBINGB15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:10:25,459.0,2018-10-19 02:33:56
6065,47556,2018-10-18,7580.0,,WBINOR15,2018-10-18,459.0,,WBINOR15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:21:59,459.0,2018-10-19 02:37:55
6066,47557,2018-10-18,7580.0,,WBINPI15,2018-10-18,459.0,,WBINPI15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:24:13,459.0,2018-10-19 02:42:47
6067,47559,2018-10-18,7580.0,,WBINRE15,2018-10-18,459.0,,WBINRE15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:27:27,459.0,2018-10-19 02:45:51
6068,47560,2018-10-18,7580.0,,WBINRE16,2018-10-18,459.0,,WBINRE16,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:29:13,459.0,2018-10-19 03:02:57
6421,32098,2019-01-11,580.0,,DRIFTIC,2019-01-10,580.0,,DRIFTIC,2019-01-10,7580.0,per Teresa Marter,2019-01-17,580.0,,,,,S,C,580,2019-01-10 13:45:36,580.0,2019-01-17 15:36:09
6561,50343,2019-03-15,34.0,,TC27CN,2019-03-15,34.0,,TC27CN,2019-03-15,34.0,,2019-03-15,34.0,,2019-03-15,34.0,,S,C,34,2019-03-15 08:27:22,34.0,2019-03-15 08:29:55
7501,76582,2020-12-03,7580.0,per Heyen,WBINWH19,2020-12-03,459.0,,WBINWH19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:05:23,459.0,2020-12-08 04:26:46
7502,76583,2020-12-03,7580.0,per Heyen,WBINRE19,2020-12-03,459.0,,WBINRE19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:07:33,459.0,2020-12-08 04:28:07
7503,76584,2020-12-03,7580.0,per Heyen,WBINGR19,2020-12-03,459.0,,WBINGR19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:09:22,459.0,2020-12-08 04:28:51
7504,76585,2020-12-03,7580.0,per Heyen,WBINBL19,2020-12-03,459.0,,WBINBL19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:10:49,459.0,2020-12-08 04:29:36
7505,76586,2020-12-03,7580.0,per Heyen,WBINYE19,2020-12-03,459.0,,WBINYE19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:12:11,459.0,2020-12-08 04:30:14
7506,76587,2020-12-03,7580.0,per Heyen,WBINOR19,2020-12-03,459.0,,WBINOR19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:13:38,459.0,2020-12-08 04:30:58
7507,76588,2020-12-03,7580.0,per Heyen,WBINPI19,2020-12-03,459.0,,WBINPI19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:15:35,459.0,2020-12-08 04:31:36
7508,76684,2020-12-03,7580.0,per Heyen,WBINBR19,2020-12-03,459.0,,WBINBR19,2020-12-03,7580.0,per Heyen,2020-12-08,459.0,,,,,S,C,459,2020-12-03 06:56:07,459.0,2020-12-08 04:32:21
7741,47875,2021-03-24,7740.0,,RORYARO,2021-03-23,7740.0,,RORYARO,2021-03-23,7740.0,,2021-03-24,7740.0,,,,,S,C,7740,2021-03-23 12:27:33,7740.0,2021-03-24 14:20:27
8041,43563,2021-12-01,3600.0,,MEJIC,2021-11-09,3600.0,,MEJIC,2021-12-01,1780.0,,2021-12-01,3600.0,,,,,S,C,3600,2021-11-23 08:36:11,3600.0,2021-12-01 03:34:52
3561,18357,2013-08-02,3600.0,,SMITHIC,2013-08-02,3600.0,,SMITHIC,2013-08-02,28.0,,2013-08-02,3600.0,,,,,S,C,3600,2013-08-02 10:15:14,3600.0,2013-08-07 02:38:55
3688,18578,2013-09-17,459.0,,WBINBR05,2013-09-16,459.0,,WBINBR05,2013-09-16,28.0,,2013-09-17,459.0,,,,,S,C,459,2013-09-16 09:46:27,459.0,2014-02-14 04:24:39
3689,18579,2013-09-17,459.0,,WBINOR08,2013-09-16,459.0,,WBINOR08,2013-09-17,28.0,,2013-09-17,459.0,,,,,S,C,459,2013-09-16 09:47:41,459.0,2014-02-14 04:25:31
3741,15663,2013-10-24,28.0,,KOWLITE,2013-10-23,5820.0,,KOWLITE,2013-10-24,28.0,,2013-10-24,5820.0,,,,,S,C,5820,2013-10-23 14:04:00,5820.0,2013-10-24 09:58:06
3864,19736,2013-12-09,28.0,,CODE2405,2013-12-09,5080.0,,CODE2405,2013-12-09,28.0,,2013-12-09,28.0,,,,,S,C,5080,2013-12-09 04:45:53,28.0,2013-12-09 08:46:48
3984,17421,2014-06-09,459.0,,WBINGR01,2014-03-27,459.0,,WBINGR01,2014-03-28,28.0,,2014-06-09,459.0,,,,,S,C,459,2014-03-27 10:16:32,459.0,2014-06-09 08:37:29
4302,17715,2014-10-29,459.0,,WBINWH06,2014-10-16,459.0,,WBINWH06,2014-10-16,28.0,,2014-10-29,459.0,,,,,S,C,459,2014-10-16 07:17:01,459.0,2014-10-29 08:56:02
4641,17581,2016-01-27,77.0,,WBINRE12,2015-05-12,77.0,,WBINRE12,2015-05-13,28.0,,2016-01-27,77.0,,,,,S,C,77,2015-05-12 14:51:33,77.0,2016-01-27 15:17:39
4761,24214,2015-08-13,459.0,,GUBERNIC,2015-08-12,459.0,,GUBERNIC,2015-08-12,28.0,,2015-08-13,459.0,,,,,S,C,459,2015-08-12 04:58:22,459.0,2015-09-25 03:47:23
4781,22296,2015-08-12,4009.0,Tradename = Struktol JV 46F,DOBBERIC,2015-08-12,4009.0,"Proposed by Thomas Arnold, Wolfgang and Bjoern.",DOBBERIC,2015-08-13,522.0,,2015-08-13,4009.0,Spec is in SIS under code DOBBERIC.,,,,S,C,4009,2015-08-12 07:50:37,522.0,2015-08-13 03:52:09
4821,22749,2015-10-21,459.0,,SCALKIC,2015-10-21,459.0,,SCALKIC,2015-10-21,28.0,,2015-10-21,459.0,,,,,S,C,459,2015-10-21 03:39:42,459.0,2015-10-28 09:43:23
4941,25067,2016-01-14,735.0,,NZ26SH,2016-01-14,735.0,,NZ26SH,2016-01-15,780.0,,2016-01-14,735.0,,2016-01-26,735.0,,S,C,735,2016-01-14 07:53:38,735.0,2016-01-26 03:26:49
4964,17586,2016-01-27,77.0,,WBINBL12,2016-01-27,77.0,,WBINBL12,2016-01-27,28.0,,2016-01-27,77.0,,,,,S,C,77,2016-01-27 09:22:50,77.0,2016-01-27 15:22:04
5041,23984,2016-03-04,522.0,,VOLVIC,2016-03-04,1780.0,,VOLVIC,2016-03-04,522.0,,2016-03-02,1780.0,,,,,S,C,1780,2016-03-01 07:55:22,1780.0,2016-03-04 06:06:38
5481,42175,2016-12-08,6200.0,,9506,2016-12-08,6200.0,,9506,2016-12-09,780.0,,2016-12-08,6200.0,In SIS,2016-12-08,6200.0,,S,C,6200,2016-12-08 02:32:02,6200.0,2016-12-12 11:13:43
5841,48427,2018-02-28,459.0,,CANTORIC,2018-03-01,7580.0,not approved to close to SUGARIC,CANTORIC,2018-02-15,28.0,,2018-02-28,459.0,,,,,S,C,459,2018-02-14 09:31:03,7580.0,2018-03-01 08:05:18
5881,31087,2018-03-01,7760.0,,ROLLIC,2018-03-01,7760.0,,ROLLIC,2018-03-01,1644.0,,2018-03-01,7760.0,,,,,S,C,7760,2018-03-01 02:45:12,7760.0,2018-03-01 07:37:40
6161,54236,2018-11-13,459.0,,VLADIC,2018-10-31,459.0,,VLADIC,2018-10-31,7580.0,,2018-11-13,459.0,,,,,S,C,459,2018-10-31 09:12:13,459.0,2018-11-13 05:13:39
6501,46605,2019-02-27,77.0,,WBINYE16,2019-01-17,77.0,,WBINYE16,2019-01-17,7580.0,per Ronda Hinterlong,2019-02-27,77.0,,,,,S,C,77,2019-01-17 12:13:56,77.0,2019-02-27 12:47:28
6881,76686,2019-10-09,7580.0,per Ronda Hinterlong,HEXPLITE,2019-10-09,77.0,,HEXPLITE,2019-10-09,7580.0,,,,,,,,D,M,77,2019-10-09 15:09:28,7580.0,2019-10-09 16:19:18
6921,76084,2019-11-20,7580.0,,LASTOVIC,2019-11-19,459.0,,LASTOVIC,2019-11-20,7580.0,,2019-11-20,459.0,,,,,S,C,459,2019-11-19 05:25:57,459.0,2019-11-20 08:41:20
6961,54582,2019-12-16,8300.0,,TU32CX,2019-12-16,8300.0,,TU32CX,2020-02-17,522.0,,2019-12-16,8300.0,,2019-12-16,8300.0,,S,C,8300,2019-12-16 09:53:46,8300.0,2020-02-17 08:23:29
7001,50347,2020-01-14,34.0,,NC21ZM,2020-01-14,34.0,,NC21ZM,2020-03-02,34.0,,2020-01-14,34.0,,2020-03-02,34.0,,S,C,34,2020-01-14 10:46:04,34.0,2020-03-02 10:53:03
7181,52725,2020-04-21,8300.0,,TU32CX,2020-03-13,8300.0,,TU32CX,2020-04-22,522.0,,2019-11-06,8300.0,,2020-04-22,8300.0,,S,C,8300,2020-04-21 08:58:25,8300.0,2020-04-22 04:03:58
7201,83758,2020-06-05,1780.0,,WELEDAX,2020-06-03,10560.0,New Code required : higher TBSI purity vs Tylerax leads to slower cure (less Adamax impurity) and slight compound tuning is required.,WELEDAX,2020-06-04,1780.0,New Code required : higher TBSI purity vs Tylerax leads to slower cure (less Adamax impurity) and slight compound tuning is required.,2020-06-03,10560.0,,,,,S,C,10560,2020-06-03 16:53:35,1780.0,2020-06-05 09:27:22
7261,72224,2020-07-23,10640.0,,NC21ZO,2020-07-23,10640.0,,NC21ZO,2020-07-23,5520.0,,2020-07-23,10640.0,,2020-07-23,10640.0,,S,C,10640,2020-07-23 08:50:33,10640.0,2020-07-23 13:54:19
7301,56983,2020-08-14,34.0,,TC27CN,2020-08-14,34.0,,TC27CN,2020-08-14,34.0,"Technically a second source program.  It was started before the primary source was fully approved, so MIS programming dictated it had to start as a New Material.",2020-08-14,34.0,,2020-08-14,34.0,,S,C,34,2020-08-14 08:32:54,34.0,2020-08-14 09:08:23
8261,52726,2022-04-22,8300.0,,TC28CX/B,2022-04-22,8300.0,,,,,,2022-04-22,8300.0,,2022-04-22,8300.0,,D,P,8300,2022-04-22 07:49:18,8300.0,2022-04-22 07:49:39
3581,19355,2013-08-08,580.0,,BUD1223,2013-08-08,580.0,,BUD1223,2013-08-08,28.0,,2013-08-08,580.0,Spec in SIS.,,,,S,C,580,2013-08-08 11:21:02,580.0,2013-08-08 12:52:10
3681,17415,2013-09-17,459.0,,WBINWH12,2013-09-16,459.0,,WBINWH12,2013-09-16,28.0,,2014-02-12,459.0,,,,,S,C,459,2013-09-16 09:37:24,459.0,2014-02-12 08:01:56
3861,19772,2013-12-09,28.0,,CODE2510,2013-12-09,5080.0,,CODE2510,2013-12-09,28.0,,2013-12-09,28.0,,,,,S,C,5080,2013-12-09 04:39:55,28.0,2013-12-09 08:31:54
3862,19773,2013-12-09,28.0,,CODE2228,2013-12-09,5080.0,,CODE2228,2013-12-09,28.0,,2013-12-09,28.0,,,,,S,C,5080,2013-12-09 04:41:15,28.0,2013-12-09 08:38:38
4261,23512,2014-10-13,34.0,,TV27HF,2014-10-13,34.0,,TV27HF,2014-10-13,372.0,,2014-10-13,34.0,,2014-10-13,34.0,,S,C,34,2014-10-13 08:35:19,34.0,2014-10-13 10:13:17
4281,15369,2016-06-07,5520.0,,HOSINE,2014-10-14,160.0,,HOSINE,2016-06-07,28.0,,2014-10-16,160.0,,,,,S,C,160,2014-10-14 14:33:23,28.0,2016-06-07 10:20:13
4321,20051,2014-10-24,4860.0,,RE18SC,2014-10-24,4860.0,This is the code name which was agreed on,RE18SC,2014-10-28,372.0,,2014-10-24,4860.0,,2014-10-24,4860.0,,S,C,4860,2014-10-24 16:41:04,4860.0,2014-10-28 15:29:02
4421,20050,2014-12-11,6160.0,,RE25SC,2014-12-11,6160.0,,RE25SC,2014-12-11,780.0,,,6160.0,,2014-12-11,6160.0,,S,C,6160,2014-12-11 07:37:22,6160.0,2014-12-11 08:10:14
4461,22066,,,,GRACANIC,2015-01-22,459.0,,,,,,,,,,,,D,P,459,2015-01-22 07:08:23,459.0,2015-01-22 07:08:29
4581,25122,2015-03-30,1780.0,,CODE4571,2015-03-25,1780.0,,CODE4571,2015-03-27,28.0,,2015-03-25,1780.0,,,,,S,C,1780,2015-03-25 08:59:24,1780.0,2015-03-30 02:01:50
4601,25255,2015-04-02,4860.0,,JN01DH,2015-04-02,4860.0,,JN01DH,2015-04-03,780.0,,2015-04-06,4860.0,,2015-04-06,4860.0,,S,C,4860,2015-04-02 13:28:57,4860.0,2015-04-06 08:09:21
4661,22616,2015-05-21,3300.0,2015GIS141RLHO42097,WY,2015-05-13,3300.0,,BA01WY,2015-05-21,780.0,,2015-05-21,3300.0,,2015-05-29,3300.0,,S,C,3300,2015-05-13 10:33:42,3300.0,2015-05-29 03:34:50
4721,16243,2015-08-07,2340.0,,NOT CHANGED FROM RF263E27,2015-08-07,2340.0,,,,,,,,,,,,D,P,2340,2015-08-07 12:31:05,2340.0,2015-08-07 12:32:46
4741,19316,2015-08-12,1220.0,Notes://GISNA102/C12565D2002F7A4A/EC59EE7EC05C9F638525658A00104042/55F47985666006FAC1257E9F00358050,WELTERIC,2015-08-11,1220.0,,WELTERIC,2015-08-11,522.0,,2015-08-12,1220.0,Welteric spec via SIS,,,,S,C,1220,2015-08-11 08:59:14,1220.0,2015-09-02 07:17:27
4846,20724,2016-01-11,459.0,,WBINWH04,2015-10-21,459.0,,WBINWH04,2015-10-21,28.0,,2016-01-11,459.0,,,,,S,C,459,2015-10-21 07:36:38,459.0,2016-01-11 08:40:12
5102,21465,2016-04-22,6701.0,,BRAINIC,2016-03-30,6701.0,,BRAINIC,2016-04-22,28.0,,2016-04-22,6701.0,,,,,S,C,6701,2016-03-30 02:51:04,3600.0,2016-04-28 03:50:03
5121,31216,2016-04-11,735.0,,RN25SH,2016-04-05,735.0,,RN25SH,2016-04-12,780.0,,2016-04-11,735.0,,2016-04-12,735.0,,S,C,735,2016-04-05 05:02:39,735.0,2016-04-12 06:58:28
5181,21475,2016-06-10,6160.0,,RW31SH,2016-06-10,6160.0,,RW31SH,2016-06-10,780.0,,2016-06-10,6160.0,,2016-06-10,6160.0,,S,C,6160,2016-06-10 03:04:30,6160.0,2016-06-10 03:18:33
5281,26972,2016-09-22,459.0,,LETABIC,2016-09-19,459.0,,LETABIC,2016-09-20,28.0,,2016-09-22,459.0,,,,,S,C,459,2016-09-19 04:18:47,459.0,2016-09-22 07:18:38
5562,42876,2017-02-10,6701.0,,BOISINE,2017-02-10,6701.0,,BOISINE,2017-02-10,28.0,,2017-02-10,6701.0,,,,,S,C,6701,2017-02-10 09:21:35,6701.0,2017-02-10 09:42:51
5721,40674,2017-11-16,3600.0,,HIROMIC,2017-09-06,3600.0,,HIROMIC,2017-09-06,28.0,,2017-10-02,3600.0,,,,,S,C,3600,2017-09-06 03:14:15,3600.0,2017-11-17 03:42:08
5801,19687,2017-11-09,34.0,,CH16WA,2017-11-09,34.0,,CH16WA,2017-11-09,34.0,,2017-11-09,34.0,,2017-11-09,34.0,See Final Document of approval of Direct Cable twist method for CH16WA: 2017TTA307DTDI53745,S,C,34,2017-11-09 09:50:13,34.0,2017-11-09 09:58:48
6021,41565,2018-09-04,7760.0,,DAMFLITE,2018-09-04,7760.0,,DAMFLITE,2018-09-04,1780.0,,2018-09-04,7760.0,,,,,S,C,7760,2018-09-04 07:24:52,1780.0,2018-09-04 07:54:45
6221,63191,2018-11-08,459.0,,UGLANIC,2018-11-08,459.0,,UGLANIC,2018-11-08,7580.0,,2018-11-08,459.0,,,,,S,C,459,2018-11-08 08:58:32,459.0,2018-11-28 07:07:31
6281,36885,2019-01-14,3600.0,,SCOTTIC,2018-11-27,3600.0,,SCOTTIC,2018-11-29,7580.0,,2019-01-14,3600.0,,,,,S,C,3600,2018-11-27 04:44:11,3600.0,2019-01-16 10:55:11
6381,65253,2019-01-04,7760.0,,TYLERAX-H,2019-01-03,7760.0,,TYLERAX-H,2019-01-04,522.0,,2019-01-04,7760.0,,,,,S,C,7760,2019-01-03 10:23:05,7760.0,2019-01-04 10:31:38
